player,tournament_id,round,score
Brian Gay,401353199,4,68.0
Alex Smalley,401353199,4,68.0
Graeme McDowell,401353199,4,70.0
Chad Ramey,401353199,4,71.0
Patrick Flavin,401353199,4,72.0
Justin Lower,401353199,4,73.0
Jonathan Byrd,401353199,4,71.0
Stephan Jaeger,401353199,4,71.0
Sean O'Hair,401353199,4,67.0
Austin Eckroat,401353199,4,69.0
Dylan Frittelli,401353199,4,69.0
Chase Seiffert,401353199,4,69.0
Thomas Detry,401353199,4,70.0
Mark Hubbard,401353199,4,71.0
Greyson Sigg,401353199,4,72.0
Adam Svensson,401353199,4,73.0
S.Y. Noh,401353199,4,69.0
Kramer Hickok,401353199,4,69.0
Mito Pereira,401353199,4,72.0
Matt Fitzpatrick,401353199,4,72.0
Camilo Villegas,401353199,4,68.0
Brandon Wu,401353199,4,73.0
Garrick Higgo,401353199,4,75.0
Peter Uihlein,401353199,4,75.0
David Skinns,401353199,4,75.0
Denny McCarthy,401353199,4,69.0
David Hearn,401353199,4,70.0
Kiradech Aphibarnrat,401353199,4,70.0
Scott Brown,401353199,4,71.0
Scott Gutschewski,401353199,4,72.0
Brett Drewitt,401353199,4,73.0
Ben Kohles,401353199,4,74.0
Nick Watney,401353199,4,68.0
Robert Garrigus,401353199,4,70.0
Adam Hadwin,401353199,4,73.0
Luke Donald,401353199,4,75.0
Dylan Wu,401353199,4,77.0
Ben Martin,401353199,4,69.0
Sepp Straka,401353199,4,70.0
Brandon Hagy,401353199,4,72.0
Matthias Schwab,401353199,4,73.0
Ludvig Åberg,401353199,4,73.0
Johnson Wagner,401353199,4,75.0
Jim Knous,401353199,4,72.0
David Lingmerth,401353199,4,72.0
Seth Reeves,401353199,4,72.0
Christiaan Bezuidenhout,401353199,4,74.0
Guido Migliozzi,401353199,4,77.0
Kyle Wilshire,401353199,4,72.0
Aaron Rai,401353199,4,73.0
Max McGreevy,401353199,4,73.0
Kurt Kitayama,401353199,4,73.0
Sangmoon Bae,401353199,4,77.0
Ryan Armour,401353199,4,73.0
John Senden,401353199,4,73.0
Ben Crane,401353199,4,77.0
D.A. Points,401353199,4,78.0
Arjun Atwal,401353199,4,71.0
Hayden Buckley,401353199,4,74.0
Lee Hodges,401353199,4,76.0
Sahith Theegala,401353199,4,80.0
John Merrick,401353199,4,78.0
Viktor Hovland,401353200,1,67.0
Carlos Ortiz,401353200,1,67.0
Justin Thomas,401353200,1,68.0
Scottie Scheffler,401353200,1,67.0
Matthew Wolff,401353200,1,61.0
Joaquín Niemann,401353200,1,69.0
Danny Lee,401353200,1,68.0
Abraham Ancer,401353200,1,68.0
Andrew Landry,401353200,1,66.0
Sergio Garcia,401353200,1,64.0
Maverick McNealy,401353200,1,68.0
Brendon Todd,401353200,1,67.0
Séamus Power,401353200,1,68.0
Talor Gooch,401353200,1,64.0
Troy Merritt,401353200,1,68.0
Aaron Rai,401353200,1,67.0
Christiaan Bezuidenhout,401353200,1,69.0
Denny McCarthy,401353200,1,67.0
John Huh,401353200,1,66.0
Michael Thompson,401353200,1,68.0
Aaron Wise,401353200,1,63.0
Andrew Novak,401353200,1,66.0
Thomas Detry,401353200,1,67.0
Martin Laird,401353200,1,68.0
Adam Long,401353200,1,66.0
Matt Kuchar,401353200,1,68.0
Ryan Palmer,401353200,1,69.0
Brian Stuard,401353200,1,69.0
Danny Willett,401353200,1,68.0
Doug Ghim,401353200,1,69.0
James Hahn,401353200,1,67.0
J.J. Spaun,401353200,1,65.0
Greyson Sigg,401353200,1,69.0
Chez Reavie,401353200,1,66.0
Hudson Swafford,401353200,1,68.0
Sepp Straka,401353200,1,66.0
Charles Howell III,401353200,1,69.0
Nick Taylor,401353200,1,67.0
Billy Horschel,401353200,1,64.0
Rickie Fowler,401353200,1,66.0
Scott Piercy,401353200,1,69.0
Justin Rose,401353200,1,67.0
Tyrrell Hatton,401353200,1,70.0
Anirban Lahiri,401353200,1,67.0
Adam Svensson,401353200,1,72.0
Doc Redman,401353200,1,70.0
Charl Schwartzel,401353200,1,69.0
Tony Finau,401353200,1,67.0
Bill Haas,401353200,1,65.0
Joel Dahmen,401353200,1,65.0
Henrik Norlander,401353200,1,70.0
Tyler Duncan,401353200,1,67.0
C.T. Pan,401353200,1,69.0
Alex Noren,401353200,1,69.0
Roberto Díaz,401353200,1,71.0
Brandt Snedeker,401353200,1,66.0
Russell Henley,401353200,1,65.0
Patrick Reed,401353200,1,73.0
Kevin Tway,401353200,1,68.0
Tom Hoge,401353200,1,72.0
Patton Kizzire,401353200,1,68.0
Keith Mitchell,401353200,1,68.0
Adam Hadwin,401353200,1,69.0
Vince Whaley,401353200,1,70.0
Andrew Putnam,401353200,1,68.0
Chris Kirk,401353200,1,64.0
Matt Fitzpatrick,401353200,1,68.0
Garrick Higgo,401353200,1,71.0
Brendan Steele,401353200,1,70.0
Keegan Bradley,401353200,1,71.0
Charley Hoffman,401353200,1,71.0
Jhonattan Vegas,401353200,1,71.0
Camilo Villegas,401353200,1,69.0
Russell Knox,401353200,1,69.0
Luke List,401353200,1,69.0
Rory Sabbatini,401353200,1,68.0
Gary Woodland,401353200,1,67.0
Ian Poulter,401353200,1,66.0
Hank Lebioda,401353200,1,73.0
Harold Varner III,401353200,1,71.0
Davis Riley,401353200,1,70.0
Roger Sloan,401353200,1,69.0
Sung Kang,401353200,1,68.0
Kyle Stanley,401353200,1,74.0
Luke Donald,401353200,1,73.0
Pat Perez,401353200,1,72.0
Brice Garnett,401353200,1,71.0
Matt Jones,401353200,1,70.0
Kevin Streelman,401353200,1,70.0
Ryan Moore,401353200,1,68.0
Nate Lashley,401353200,1,68.0
Sam Ryder,401353200,1,73.0
Will Zalatoris,401353200,1,71.0
Shane Lowry,401353200,1,71.0
J.T. Poston,401353200,1,71.0
Trey Mullinax,401353200,1,69.0
Kramer Hickok,401353200,1,68.0
Emiliano Grillo,401353200,1,67.0
Brian Gay,401353200,1,75.0
Nick Watney,401353200,1,72.0
Dylan Frittelli,401353200,1,71.0
Graeme McDowell,401353200,1,70.0
Cameron Tringale,401353200,1,70.0
Henrik Stenson,401353200,1,69.0
Martin Trainer,401353200,1,72.0
Braden Thornberry,401353200,1,70.0
Stephan Jaeger,401353200,1,67.0
Zach Johnson,401353200,1,73.0
Jonas Blixt,401353200,1,72.0
Juan Carlos Benitez,401353200,1,74.0
Richy Werenski,401353200,1,73.0
Brooks Koepka,401353200,1,71.0
Patrick Rodgers,401353200,1,70.0
Brian Harman,401353200,1,73.0
Jimmy Walker,401353200,1,72.0
Francesco Molinari,401353200,1,72.0
Lucas Herbert,401353200,1,75.0
Adam Schenk,401353200,1,73.0
Guido Migliozzi,401353200,1,69.0
Juan Diego Fernandez,401353200,1,69.0
Scott Stallings,401353200,1,75.0
Taylor Pendrith,401353200,1,76.0
Peter Malnati,401353200,1,73.0
Curtis Thompson,401353200,1,75.0
David Lipsky,401353200,1,77.0
Camilo Aguado,401353200,1,74.0
Eugenio Chacarra,401353200,1,73.0
Willie Mack III,401353200,1,73.0
Joseph Bramlett,401353200,1,69.0
Mito Pereira,401353200,1,70.0
Samuel Del Val,401353200,1,76.0
Viktor Hovland,401353200,2,65.0
Carlos Ortiz,401353200,2,65.0
Justin Thomas,401353200,2,65.0
Scottie Scheffler,401353200,2,64.0
Matthew Wolff,401353200,2,68.0
Joaquín Niemann,401353200,2,66.0
Danny Lee,401353200,2,69.0
Abraham Ancer,401353200,2,68.0
Andrew Landry,401353200,2,68.0
Sergio Garcia,401353200,2,69.0
Maverick McNealy,401353200,2,69.0
Brendon Todd,401353200,2,69.0
Séamus Power,401353200,2,67.0
Talor Gooch,401353200,2,69.0
Troy Merritt,401353200,2,70.0
Aaron Rai,401353200,2,71.0
Christiaan Bezuidenhout,401353200,2,68.0
Denny McCarthy,401353200,2,68.0
John Huh,401353200,2,69.0
Michael Thompson,401353200,2,65.0
Aaron Wise,401353200,2,70.0
Andrew Novak,401353200,2,72.0
Thomas Detry,401353200,2,68.0
Martin Laird,401353200,2,66.0
Adam Long,401353200,2,70.0
Matt Kuchar,401353200,2,66.0
Ryan Palmer,401353200,2,64.0
Brian Stuard,401353200,2,69.0
Danny Willett,401353200,2,68.0
Doug Ghim,401353200,2,65.0
James Hahn,401353200,2,67.0
J.J. Spaun,401353200,2,68.0
Greyson Sigg,401353200,2,69.0
Chez Reavie,401353200,2,72.0
Hudson Swafford,401353200,2,70.0
Sepp Straka,401353200,2,71.0
Charles Howell III,401353200,2,66.0
Nick Taylor,401353200,2,69.0
Billy Horschel,401353200,2,69.0
Rickie Fowler,401353200,2,72.0
Scott Piercy,401353200,2,68.0
Justin Rose,401353200,2,70.0
Tyrrell Hatton,401353200,2,66.0
Anirban Lahiri,401353200,2,66.0
Adam Svensson,401353200,2,65.0
Doc Redman,401353200,2,66.0
Charl Schwartzel,401353200,2,69.0
Tony Finau,401353200,2,69.0
Bill Haas,401353200,2,68.0
Joel Dahmen,401353200,2,71.0
Henrik Norlander,401353200,2,66.0
Tyler Duncan,401353200,2,70.0
C.T. Pan,401353200,2,68.0
Alex Noren,401353200,2,67.0
Roberto Díaz,401353200,2,65.0
Brandt Snedeker,401353200,2,71.0
Russell Henley,401353200,2,69.0
Patrick Reed,401353200,2,65.0
Kevin Tway,401353200,2,69.0
Tom Hoge,401353200,2,66.0
Patton Kizzire,401353200,2,69.0
Keith Mitchell,401353200,2,69.0
Adam Hadwin,401353200,2,68.0
Vince Whaley,401353200,2,68.0
Andrew Putnam,401353200,2,68.0
Chris Kirk,401353200,2,73.0
Matt Fitzpatrick,401353200,2,69.0
Garrick Higgo,401353200,2,63.0
Brendan Steele,401353200,2,67.0
Keegan Bradley,401353200,2,67.0
Charley Hoffman,401353200,2,68.0
Jhonattan Vegas,401353200,2,68.0
Camilo Villegas,401353200,2,70.0
Russell Knox,401353200,2,70.0
Luke List,401353200,2,70.0
Rory Sabbatini,401353200,2,71.0
Gary Woodland,401353200,2,72.0
Ian Poulter,401353200,2,73.0
Hank Lebioda,401353200,2,66.0
Harold Varner III,401353200,2,68.0
Davis Riley,401353200,2,69.0
Roger Sloan,401353200,2,70.0
Sung Kang,401353200,2,71.0
Kyle Stanley,401353200,2,66.0
Luke Donald,401353200,2,67.0
Pat Perez,401353200,2,68.0
Brice Garnett,401353200,2,69.0
Matt Jones,401353200,2,70.0
Kevin Streelman,401353200,2,70.0
Ryan Moore,401353200,2,72.0
Nate Lashley,401353200,2,72.0
Sam Ryder,401353200,2,67.0
Will Zalatoris,401353200,2,69.0
Shane Lowry,401353200,2,69.0
J.T. Poston,401353200,2,69.0
Trey Mullinax,401353200,2,71.0
Kramer Hickok,401353200,2,72.0
Emiliano Grillo,401353200,2,73.0
Brian Gay,401353200,2,66.0
Nick Watney,401353200,2,69.0
Dylan Frittelli,401353200,2,70.0
Graeme McDowell,401353200,2,71.0
Cameron Tringale,401353200,2,71.0
Henrik Stenson,401353200,2,72.0
Martin Trainer,401353200,2,69.0
Braden Thornberry,401353200,2,71.0
Stephan Jaeger,401353200,2,74.0
Zach Johnson,401353200,2,69.0
Jonas Blixt,401353200,2,70.0
Juan Carlos Benitez,401353200,2,68.0
Richy Werenski,401353200,2,69.0
Brooks Koepka,401353200,2,71.0
Patrick Rodgers,401353200,2,72.0
Brian Harman,401353200,2,70.0
Jimmy Walker,401353200,2,71.0
Francesco Molinari,401353200,2,71.0
Lucas Herbert,401353200,2,68.0
Adam Schenk,401353200,2,70.0
Guido Migliozzi,401353200,2,74.0
Juan Diego Fernandez,401353200,2,74.0
Scott Stallings,401353200,2,69.0
Taylor Pendrith,401353200,2,68.0
Peter Malnati,401353200,2,71.0
Curtis Thompson,401353200,2,70.0
David Lipsky,401353200,2,69.0
Camilo Aguado,401353200,2,72.0
Eugenio Chacarra,401353200,2,73.0
Willie Mack III,401353200,2,73.0
Joseph Bramlett,401353200,2,77.0
Mito Pereira,401353200,2,78.0
Samuel Del Val,401353200,2,76.0
Viktor Hovland,401353200,3,62.0
Carlos Ortiz,401353200,3,67.0
Justin Thomas,401353200,3,64.0
Scottie Scheffler,401353200,3,70.0
Matthew Wolff,401353200,3,74.0
Joaquín Niemann,401353200,3,67.0
Danny Lee,401353200,3,68.0
Abraham Ancer,401353200,3,68.0
Andrew Landry,401353200,3,67.0
Sergio Garcia,401353200,3,67.0
Maverick McNealy,401353200,3,69.0
Brendon Todd,401353200,3,66.0
Séamus Power,401353200,3,67.0
Talor Gooch,401353200,3,63.0
Troy Merritt,401353200,3,66.0
Aaron Rai,401353200,3,66.0
Christiaan Bezuidenhout,401353200,3,67.0
Denny McCarthy,401353200,3,67.0
John Huh,401353200,3,67.0
Michael Thompson,401353200,3,69.0
Aaron Wise,401353200,3,68.0
Andrew Novak,401353200,3,71.0
Thomas Detry,401353200,3,71.0
Martin Laird,401353200,3,71.0
Adam Long,401353200,3,68.0
Matt Kuchar,401353200,3,69.0
Ryan Palmer,401353200,3,72.0
Brian Stuard,401353200,3,66.0
Danny Willett,401353200,3,68.0
Doug Ghim,401353200,3,69.0
James Hahn,401353200,3,68.0
J.J. Spaun,401353200,3,67.0
Greyson Sigg,401353200,3,72.0
Chez Reavie,401353200,3,70.0
Hudson Swafford,401353200,3,68.0
Sepp Straka,401353200,3,69.0
Charles Howell III,401353200,3,69.0
Nick Taylor,401353200,3,67.0
Billy Horschel,401353200,3,70.0
Rickie Fowler,401353200,3,69.0
Scott Piercy,401353200,3,70.0
Justin Rose,401353200,3,68.0
Tyrrell Hatton,401353200,3,67.0
Anirban Lahiri,401353200,3,70.0
Adam Svensson,401353200,3,74.0
Doc Redman,401353200,3,72.0
Charl Schwartzel,401353200,3,69.0
Tony Finau,401353200,3,70.0
Bill Haas,401353200,3,73.0
Joel Dahmen,401353200,3,69.0
Henrik Norlander,401353200,3,69.0
Tyler Duncan,401353200,3,67.0
C.T. Pan,401353200,3,67.0
Alex Noren,401353200,3,68.0
Roberto Díaz,401353200,3,68.0
Brandt Snedeker,401353200,3,73.0
Russell Henley,401353200,3,76.0
Patrick Reed,401353200,3,70.0
Kevin Tway,401353200,3,71.0
Tom Hoge,401353200,3,69.0
Patton Kizzire,401353200,3,70.0
Keith Mitchell,401353200,3,69.0
Adam Hadwin,401353200,3,69.0
Vince Whaley,401353200,3,70.0
Andrew Putnam,401353200,3,72.0
Chris Kirk,401353200,3,70.0
Matt Fitzpatrick,401353200,3,68.0
Garrick Higgo,401353200,3,69.0
Brendan Steele,401353200,3,68.0
Keegan Bradley,401353200,3,68.0
Viktor Hovland,401353200,4,67.0
Carlos Ortiz,401353200,4,66.0
Justin Thomas,401353200,4,69.0
Scottie Scheffler,401353200,4,66.0
Matthew Wolff,401353200,4,65.0
Joaquín Niemann,401353200,4,66.0
Danny Lee,401353200,4,64.0
Abraham Ancer,401353200,4,65.0
Andrew Landry,401353200,4,68.0
Sergio Garcia,401353200,4,69.0
Maverick McNealy,401353200,4,64.0
Brendon Todd,401353200,4,68.0
Séamus Power,401353200,4,68.0
Talor Gooch,401353200,4,74.0
Troy Merritt,401353200,4,67.0
Aaron Rai,401353200,4,67.0
Christiaan Bezuidenhout,401353200,4,67.0
Denny McCarthy,401353200,4,69.0
John Huh,401353200,4,69.0
Michael Thompson,401353200,4,69.0
Aaron Wise,401353200,4,70.0
Andrew Novak,401353200,4,63.0
Thomas Detry,401353200,4,66.0
Martin Laird,401353200,4,67.0
Adam Long,401353200,4,68.0
Matt Kuchar,401353200,4,69.0
Ryan Palmer,401353200,4,68.0
Brian Stuard,401353200,4,69.0
Danny Willett,401353200,4,69.0
Doug Ghim,401353200,4,70.0
James Hahn,401353200,4,71.0
J.J. Spaun,401353200,4,73.0
Greyson Sigg,401353200,4,64.0
Chez Reavie,401353200,4,66.0
Hudson Swafford,401353200,4,68.0
Sepp Straka,401353200,4,68.0
Charles Howell III,401353200,4,70.0
Nick Taylor,401353200,4,71.0
Billy Horschel,401353200,4,71.0
Rickie Fowler,401353200,4,68.0
Scott Piercy,401353200,4,68.0
Justin Rose,401353200,4,70.0
Tyrrell Hatton,401353200,4,72.0
Anirban Lahiri,401353200,4,72.0
Adam Svensson,401353200,4,65.0
Doc Redman,401353200,4,68.0
Charl Schwartzel,401353200,4,69.0
Tony Finau,401353200,4,70.0
Bill Haas,401353200,4,70.0
Joel Dahmen,401353200,4,71.0
Henrik Norlander,401353200,4,71.0
Tyler Duncan,401353200,4,72.0
C.T. Pan,401353200,4,72.0
Alex Noren,401353200,4,72.0
Roberto Díaz,401353200,4,72.0
Brandt Snedeker,401353200,4,67.0
Russell Henley,401353200,4,67.0
Patrick Reed,401353200,4,69.0
Kevin Tway,401353200,4,69.0
Tom Hoge,401353200,4,70.0
Patton Kizzire,401353200,4,70.0
Keith Mitchell,401353200,4,71.0
Adam Hadwin,401353200,4,71.0
Vince Whaley,401353200,4,70.0
Andrew Putnam,401353200,4,70.0
Chris Kirk,401353200,4,71.0
Matt Fitzpatrick,401353200,4,73.0
Garrick Higgo,401353200,4,75.0
Brendan Steele,401353200,4,74.0
Keegan Bradley,401353200,4,74.0
Jason Kokrak,401353201,1,68.0
Kevin Tway,401353201,1,67.0
Scottie Scheffler,401353201,1,72.0
Kramer Hickok,401353201,1,67.0
Joel Dahmen,401353201,1,70.0
Martin Trainer,401353201,1,65.0
Robert Streb,401353201,1,68.0
Sam Burns,401353201,1,70.0
Cameron Tringale,401353201,1,69.0
Russell Henley,401353201,1,65.0
Denny McCarthy,401353201,1,72.0
Adam Long,401353201,1,66.0
Luke List,401353201,1,65.0
Matthew Wolff,401353201,1,68.0
Alex Smalley,401353201,1,68.0
Cameron Smith,401353201,1,71.0
Hank Lebioda,401353201,1,67.0
Vince Whaley,401353201,1,69.0
Sungjae Im,401353201,1,68.0
Scott Piercy,401353201,1,71.0
Aaron Rai,401353201,1,71.0
Maverick McNealy,401353201,1,71.0
Dylan Frittelli,401353201,1,70.0
Max McGreevy,401353201,1,68.0
Marc Leishman,401353201,1,65.0
Aaron Wise,401353201,1,73.0
Ryan Palmer,401353201,1,71.0
Jhonattan Vegas,401353201,1,67.0
Tyler Duncan,401353201,1,69.0
Mito Pereira,401353201,1,69.0
Davis Riley,401353201,1,68.0
Mackenzie Hughes,401353201,1,71.0
Kelly Kraft,401353201,1,68.0
Adam Schenk,401353201,1,70.0
Bronson Burgoon,401353201,1,72.0
Stephan Jaeger,401353201,1,68.0
Max Homa,401353201,1,72.0
Chris Stroud,401353201,1,74.0
Hudson Swafford,401353201,1,70.0
Matthias Schwab,401353201,1,70.0
Nick Taylor,401353201,1,68.0
Andrew Putnam,401353201,1,67.0
Chez Reavie,401353201,1,70.0
Keith Mitchell,401353201,1,67.0
Wyndham Clark,401353201,1,66.0
J.J. Spaun,401353201,1,72.0
Matt NeSmith,401353201,1,68.0
Tom Hoge,401353201,1,68.0
Lee Hodges,401353201,1,69.0
Brice Garnett,401353201,1,69.0
Harry Higgs,401353201,1,71.0
Kevin Streelman,401353201,1,71.0
Richy Werenski,401353201,1,70.0
Jason Day,401353201,1,67.0
Jim Herman,401353201,1,69.0
Erik van Rooyen,401353201,1,69.0
Brian Harman,401353201,1,67.0
Adam Scott,401353201,1,68.0
Zach Johnson,401353201,1,72.0
Talor Gooch,401353201,1,65.0
Scott Stallings,401353201,1,71.0
Sahith Theegala,401353201,1,70.0
Patrick Reed,401353201,1,70.0
Lanto Griffin,401353201,1,68.0
MJ Daffue,401353201,1,68.0
Brian Stuard,401353201,1,71.0
Henrik Norlander,401353201,1,71.0
James Hahn,401353201,1,76.0
Paul Barjon,401353201,1,74.0
Sangmoon Bae,401353201,1,73.0
Russell Knox,401353201,1,73.0
Kyle Stanley,401353201,1,73.0
Ian Poulter,401353201,1,71.0
Trey Mullinax,401353201,1,71.0
Peter Uihlein,401353201,1,70.0
Sepp Straka,401353201,1,70.0
Peter Malnati,401353201,1,69.0
Shane Lowry,401353201,1,69.0
Tony Finau,401353201,1,69.0
Tyler McCumber,401353201,1,68.0
Jason Dufner,401353201,1,66.0
Tyrrell Hatton,401353201,1,75.0
Sebastián Muñoz,401353201,1,73.0
Nick Watney,401353201,1,73.0
Chad Ramey,401353201,1,73.0
Anirban Lahiri,401353201,1,72.0
Andrew Landry,401353201,1,71.0
Brooks Koepka,401353201,1,71.0
Bill Haas,401353201,1,71.0
Taylor Moore,401353201,1,71.0
Cam Davis,401353201,1,70.0
Shawn Stefani,401353201,1,70.0
Dawie van der Walt,401353201,1,70.0
Joaquín Niemann,401353201,1,70.0
Martin Laird,401353201,1,69.0
Graeme McDowell,401353201,1,68.0
Greyson Sigg,401353201,1,68.0
Jared Wolfe,401353201,1,74.0
Doc Redman,401353201,1,73.0
Cameron Sisk,401353201,1,72.0
C.T. Pan,401353201,1,72.0
Christiaan Bezuidenhout,401353201,1,71.0
Roger Sloan,401353201,1,70.0
Stewart Cink,401353201,1,70.0
Ben Silverman,401353201,1,67.0
Séamus Power,401353201,1,75.0
J.T. Poston,401353201,1,74.0
Adam Svensson,401353201,1,73.0
John Huh,401353201,1,72.0
Joseph Bramlett,401353201,1,71.0
David Lipsky,401353201,1,70.0
Sam Ryder,401353201,1,69.0
Henrik Stenson,401353201,1,72.0
Gary Woodland,401353201,1,72.0
Pat Perez,401353201,1,70.0
Chesson Hadley,401353201,1,70.0
Branden Grace,401353201,1,74.0
Jimmy Walker,401353201,1,72.0
Nate Lashley,401353201,1,72.0
Brandon Hagy,401353201,1,71.0
Brian Gay,401353201,1,69.0
Brandt Snedeker,401353201,1,74.0
Gilbert Mendez,401353201,1,73.0
Danny Willett,401353201,1,72.0
Taylor Pendrith,401353201,1,75.0
Rodolfo Cazaubòn,401353201,1,72.0
Lee Westwood,401353201,1,70.0
Chase Koepka,401353201,1,77.0
Jason Kokrak,401353201,2,71.0
Kevin Tway,401353201,2,64.0
Scottie Scheffler,401353201,2,62.0
Kramer Hickok,401353201,2,67.0
Joel Dahmen,401353201,2,69.0
Martin Trainer,401353201,2,65.0
Robert Streb,401353201,2,71.0
Sam Burns,401353201,2,67.0
Cameron Tringale,401353201,2,70.0
Russell Henley,401353201,2,72.0
Denny McCarthy,401353201,2,69.0
Adam Long,401353201,2,67.0
Luke List,401353201,2,71.0
Matthew Wolff,401353201,2,67.0
Alex Smalley,401353201,2,72.0
Cameron Smith,401353201,2,69.0
Hank Lebioda,401353201,2,72.0
Vince Whaley,401353201,2,72.0
Sungjae Im,401353201,2,70.0
Scott Piercy,401353201,2,70.0
Aaron Rai,401353201,2,69.0
Maverick McNealy,401353201,2,68.0
Dylan Frittelli,401353201,2,68.0
Max McGreevy,401353201,2,67.0
Marc Leishman,401353201,2,70.0
Aaron Wise,401353201,2,66.0
Ryan Palmer,401353201,2,70.0
Jhonattan Vegas,401353201,2,69.0
Tyler Duncan,401353201,2,72.0
Mito Pereira,401353201,2,72.0
Davis Riley,401353201,2,72.0
Mackenzie Hughes,401353201,2,69.0
Kelly Kraft,401353201,2,67.0
Adam Schenk,401353201,2,64.0
Bronson Burgoon,401353201,2,69.0
Stephan Jaeger,401353201,2,72.0
Max Homa,401353201,2,67.0
Chris Stroud,401353201,2,67.0
Hudson Swafford,401353201,2,70.0
Matthias Schwab,401353201,2,71.0
Nick Taylor,401353201,2,72.0
Andrew Putnam,401353201,2,70.0
Chez Reavie,401353201,2,69.0
Keith Mitchell,401353201,2,69.0
Wyndham Clark,401353201,2,69.0
J.J. Spaun,401353201,2,66.0
Matt NeSmith,401353201,2,67.0
Tom Hoge,401353201,2,70.0
Lee Hodges,401353201,2,72.0
Brice Garnett,401353201,2,70.0
Harry Higgs,401353201,2,68.0
Kevin Streelman,401353201,2,69.0
Richy Werenski,401353201,2,69.0
Jason Day,401353201,2,74.0
Jim Herman,401353201,2,70.0
Erik van Rooyen,401353201,2,70.0
Brian Harman,401353201,2,74.0
Adam Scott,401353201,2,73.0
Zach Johnson,401353201,2,69.0
Talor Gooch,401353201,2,74.0
Scott Stallings,401353201,2,70.0
Sahith Theegala,401353201,2,71.0
Patrick Reed,401353201,2,68.0
Lanto Griffin,401353201,2,68.0
MJ Daffue,401353201,2,73.0
Brian Stuard,401353201,2,70.0
Henrik Norlander,401353201,2,69.0
James Hahn,401353201,2,66.0
Paul Barjon,401353201,2,68.0
Sangmoon Bae,401353201,2,69.0
Russell Knox,401353201,2,69.0
Kyle Stanley,401353201,2,69.0
Ian Poulter,401353201,2,71.0
Trey Mullinax,401353201,2,71.0
Peter Uihlein,401353201,2,72.0
Sepp Straka,401353201,2,72.0
Peter Malnati,401353201,2,73.0
Shane Lowry,401353201,2,73.0
Tony Finau,401353201,2,73.0
Tyler McCumber,401353201,2,74.0
Jason Dufner,401353201,2,76.0
Tyrrell Hatton,401353201,2,68.0
Sebastián Muñoz,401353201,2,70.0
Nick Watney,401353201,2,70.0
Chad Ramey,401353201,2,70.0
Anirban Lahiri,401353201,2,71.0
Andrew Landry,401353201,2,72.0
Brooks Koepka,401353201,2,72.0
Bill Haas,401353201,2,72.0
Taylor Moore,401353201,2,72.0
Cam Davis,401353201,2,73.0
Shawn Stefani,401353201,2,73.0
Dawie van der Walt,401353201,2,73.0
Joaquín Niemann,401353201,2,73.0
Martin Laird,401353201,2,74.0
Graeme McDowell,401353201,2,75.0
Greyson Sigg,401353201,2,75.0
Jared Wolfe,401353201,2,70.0
Doc Redman,401353201,2,71.0
Cameron Sisk,401353201,2,72.0
C.T. Pan,401353201,2,72.0
Christiaan Bezuidenhout,401353201,2,73.0
Roger Sloan,401353201,2,74.0
Stewart Cink,401353201,2,74.0
Ben Silverman,401353201,2,77.0
Séamus Power,401353201,2,70.0
J.T. Poston,401353201,2,71.0
Adam Svensson,401353201,2,72.0
John Huh,401353201,2,73.0
Joseph Bramlett,401353201,2,74.0
David Lipsky,401353201,2,75.0
Sam Ryder,401353201,2,76.0
Henrik Stenson,401353201,2,74.0
Gary Woodland,401353201,2,74.0
Pat Perez,401353201,2,76.0
Chesson Hadley,401353201,2,76.0
Branden Grace,401353201,2,73.0
Jimmy Walker,401353201,2,75.0
Nate Lashley,401353201,2,75.0
Brandon Hagy,401353201,2,76.0
Brian Gay,401353201,2,78.0
Brandt Snedeker,401353201,2,74.0
Gilbert Mendez,401353201,2,75.0
Danny Willett,401353201,2,76.0
Taylor Pendrith,401353201,2,74.0
Rodolfo Cazaubòn,401353201,2,77.0
Lee Westwood,401353201,2,84.0
Chase Koepka,401353201,2,80.0
Jason Kokrak,401353201,3,66.0
Kevin Tway,401353201,3,73.0
Scottie Scheffler,401353201,3,69.0
Kramer Hickok,401353201,3,70.0
Joel Dahmen,401353201,3,70.0
Martin Trainer,401353201,3,74.0
Robert Streb,401353201,3,71.0
Sam Burns,401353201,3,71.0
Cameron Tringale,401353201,3,68.0
Russell Henley,401353201,3,68.0
Denny McCarthy,401353201,3,71.0
Adam Long,401353201,3,73.0
Luke List,401353201,3,69.0
Matthew Wolff,401353201,3,69.0
Alex Smalley,401353201,3,69.0
Cameron Smith,401353201,3,68.0
Hank Lebioda,401353201,3,69.0
Vince Whaley,401353201,3,65.0
Sungjae Im,401353201,3,73.0
Scott Piercy,401353201,3,69.0
Aaron Rai,401353201,3,70.0
Maverick McNealy,401353201,3,70.0
Dylan Frittelli,401353201,3,71.0
Max McGreevy,401353201,3,72.0
Marc Leishman,401353201,3,71.0
Aaron Wise,401353201,3,71.0
Ryan Palmer,401353201,3,68.0
Jhonattan Vegas,401353201,3,68.0
Tyler Duncan,401353201,3,73.0
Mito Pereira,401353201,3,70.0
Davis Riley,401353201,3,69.0
Mackenzie Hughes,401353201,3,69.0
Kelly Kraft,401353201,3,72.0
Adam Schenk,401353201,3,72.0
Bronson Burgoon,401353201,3,71.0
Stephan Jaeger,401353201,3,72.0
Max Homa,401353201,3,73.0
